        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-05 19:28:18 ,         375.0   ,            101.3   ,               45.5   ,        55.6   ,                   0.0   ,               69.0   ,
2025-02-05 19:28:19 ,         375.0   ,            101.3   ,               45.7   ,        55.9   ,                   0.0   ,               70.0   ,
2025-02-05 19:28:20 ,         375.0   ,            101.3   ,               45.7   ,        55.9   ,                   0.0   ,               70.0   ,
2025-02-05 19:28:21 ,         375.0   ,            101.3   ,               45.8   ,        55.9   ,                   0.0   ,               70.0   ,
2025-02-05 19:28:22 ,         375.0   ,            101.3   ,               45.7   ,        56.0   ,                   0.0   ,               72.0   ,
2025-02-05 19:28:23 ,         375.0   ,            101.3   ,               45.8   ,        56.0   ,                   0.0   ,               72.0   ,
2025-02-05 19:28:24 ,         405.0   ,            101.3   ,               45.7   ,        55.8   ,                   0.0   ,               68.0   ,
2025-02-05 19:28:25 ,         405.0   ,            101.3   ,               45.8   ,        55.9   ,                   0.0   ,               74.0   ,
2025-02-05 19:28:26 ,         960.0   ,           1375.2   ,               46.8   ,        58.3   ,                   0.0   ,               81.0   ,
2025-02-05 19:28:27 ,         960.0   ,           1375.2   ,               47.2   ,        58.7   ,                   0.0   ,               77.0   ,
2025-02-05 19:28:28 ,         390.0   ,            202.5   ,               47.2   ,        58.8   ,                   0.0   ,               76.0   ,
2025-02-05 19:28:29 ,         375.0   ,            101.3   ,               46.3   ,        56.8   ,                   0.0   ,               56.0   ,
2025-02-05 19:28:30 ,         375.0   ,            101.3   ,               46.3   ,        56.3   ,                   0.0   ,               63.0   ,
2025-02-05 19:28:31 ,         420.0   ,            101.3   ,               46.2   ,        56.3   ,                   0.0   ,               63.0   ,
2025-02-05 19:28:32 ,         420.0   ,            101.3   ,               46.2   ,        56.3   ,                   0.0   ,               66.0   ,
