        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-04 20:25:34 ,         300.0   ,            101.3   ,               42.6   ,        53.0   ,                   0.0   ,               59.0   ,
2025-02-04 20:25:35 ,         300.0   ,            101.3   ,               42.5   ,        52.8   ,                   0.0   ,               66.0   ,
2025-02-04 20:25:36 ,         300.0   ,            101.3   ,               42.6   ,        52.9   ,                   0.0   ,               66.0   ,
2025-02-04 20:25:37 ,         300.0   ,            101.3   ,               42.6   ,        53.1   ,                   0.0   ,               72.0   ,
2025-02-04 20:25:38 ,         300.0   ,            101.3   ,               42.6   ,        52.9   ,                   0.0   ,               68.0   ,
2025-02-04 20:25:39 ,         300.0   ,            101.3   ,               42.5   ,        52.7   ,                   0.0   ,               82.0   ,
2025-02-04 20:25:40 ,         300.0   ,            101.3   ,               42.6   ,        52.9   ,                   0.0   ,               82.0   ,
2025-02-04 20:25:41 ,         300.0   ,            101.3   ,               42.5   ,        52.9   ,                   0.0   ,               83.0   ,
2025-02-04 20:25:42 ,         300.0   ,            101.3   ,               42.7   ,        52.9   ,                   0.0   ,               80.0   ,
2025-02-04 20:25:43 ,         300.0   ,            101.3   ,               42.7   ,        53.1   ,                   0.0   ,               76.0   ,
2025-02-04 20:25:44 ,         300.0   ,            101.3   ,               42.7   ,        52.9   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:45 ,         300.0   ,            101.3   ,               42.8   ,        53.0   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:46 ,         300.0   ,            101.3   ,               42.9   ,        53.0   ,                   0.0   ,               75.0   ,
2025-02-04 20:25:47 ,         300.0   ,            101.3   ,               42.9   ,        53.1   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:48 ,         300.0   ,            101.3   ,               42.9   ,        53.1   ,                   0.0   ,               70.0   ,
2025-02-04 20:25:49 ,         300.0   ,            101.3   ,               43.0   ,        53.3   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:50 ,         300.0   ,            101.3   ,               43.0   ,        53.1   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:51 ,         300.0   ,            101.3   ,               43.0   ,        53.1   ,                   0.0   ,               78.0   ,
2025-02-04 20:25:52 ,         300.0   ,            101.3   ,               43.1   ,        53.4   ,                   0.0   ,               75.0   ,
