        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2025-02-04 19:17:36 ,         300.0   ,            101.3   ,               36.1   ,        45.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4538   ,
2025-02-04 19:17:37 ,         300.0   ,            101.3   ,               35.9   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4538   ,
2025-02-04 19:17:38 ,         300.0   ,            101.3   ,               35.9   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4537   ,
2025-02-04 19:17:39 ,         300.0   ,            101.3   ,               35.8   ,        45.3   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4539   ,
2025-02-04 19:17:40 ,         300.0   ,            101.3   ,               35.8   ,        45.3   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4537   ,
2025-02-04 19:17:41 ,         300.0   ,            101.3   ,               35.9   ,        45.5   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4537   ,
2025-02-04 19:17:42 ,         300.0   ,            101.3   ,               35.8   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4534   ,
2025-02-04 19:17:43 ,         300.0   ,            101.3   ,               35.8   ,        45.5   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4536   ,
2025-02-04 19:17:44 ,         300.0   ,            101.3   ,               35.8   ,        45.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4537   ,
2025-02-04 19:17:45 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               45.0   ,                  4554   ,
2025-02-04 19:17:46 ,         300.0   ,            101.3   ,               35.7   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4538   ,
2025-02-04 19:17:47 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4546   ,
2025-02-04 19:17:48 ,         300.0   ,            101.3   ,               35.8   ,        45.5   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4535   ,
2025-02-04 19:17:49 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4539   ,
2025-02-04 19:17:50 ,         300.0   ,            101.3   ,               35.7   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4541   ,
2025-02-04 19:17:51 ,         300.0   ,            101.3   ,               35.6   ,        45.1   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4542   ,
2025-02-04 19:17:52 ,         300.0   ,            101.3   ,               35.7   ,        45.3   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               48.0   ,                  4559   ,
2025-02-04 19:17:53 ,         300.0   ,            101.3   ,               35.7   ,        45.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               44.0   ,                  4548   ,
2025-02-04 19:17:54 ,         300.0   ,            101.3   ,               35.7   ,        45.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4549   ,
2025-02-04 19:17:55 ,         300.0   ,            101.3   ,               35.6   ,        45.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4548   ,
2025-02-04 19:17:56 ,         300.0   ,            101.3   ,               35.5   ,        45.2   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4550   ,
2025-02-04 19:17:57 ,         300.0   ,            101.3   ,               35.5   ,        45.1   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4548   ,
2025-02-04 19:17:58 ,         300.0   ,            101.3   ,               35.4   ,        45.1   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4549   ,
2025-02-04 19:17:59 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4549   ,
2025-02-04 19:18:00 ,         300.0   ,            101.3   ,               35.4   ,        45.1   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               50.0   ,                  4558   ,
2025-02-04 19:18:01 ,         300.0   ,            101.3   ,               35.4   ,        44.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4552   ,
2025-02-04 19:18:02 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4553   ,
2025-02-04 19:18:04 ,         300.0   ,            101.3   ,               35.3   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4552   ,
2025-02-04 19:18:05 ,         300.0   ,            101.3   ,               35.3   ,        44.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4552   ,
2025-02-04 19:18:06 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4553   ,
2025-02-04 19:18:07 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4552   ,
2025-02-04 19:18:08 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4552   ,
2025-02-04 19:18:09 ,         300.0   ,            101.3   ,               35.1   ,        44.7   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               58.0   ,                  4565   ,
2025-02-04 19:18:10 ,         300.0   ,            101.3   ,               35.2   ,        44.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               54.0   ,                  4577   ,
2025-02-04 19:18:11 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               51.0   ,                  4578   ,
2025-02-04 19:18:12 ,         300.0   ,            101.3   ,               35.0   ,        44.6   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               36.0   ,                  4584   ,
2025-02-04 19:18:13 ,         300.0   ,            101.3   ,               35.1   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               36.0   ,                  4583   ,
2025-02-04 19:18:14 ,         300.0   ,            101.3   ,               35.2   ,        44.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               45.0   ,                  4573   ,
2025-02-04 19:18:15 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4569   ,
2025-02-04 19:18:16 ,         300.0   ,            101.3   ,               35.1   ,        44.6   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4568   ,
2025-02-04 19:18:17 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4568   ,
2025-02-04 19:18:18 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               48.0   ,                  4578   ,
2025-02-04 19:18:19 ,         300.0   ,            101.3   ,               35.2   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               43.0   ,                  4577   ,
2025-02-04 19:18:20 ,         300.0   ,            101.3   ,               35.2   ,        44.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:21 ,         300.0   ,            101.3   ,               35.2   ,        44.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4572   ,
2025-02-04 19:18:22 ,         300.0   ,            101.3   ,               35.1   ,        44.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:23 ,         300.0   ,            101.3   ,               35.1   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:24 ,         300.0   ,            101.3   ,               35.2   ,        44.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               53.0   ,                  4570   ,
2025-02-04 19:18:25 ,         300.0   ,            101.3   ,               35.0   ,        44.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               44.0   ,                  4570   ,
2025-02-04 19:18:26 ,         300.0   ,            101.3   ,               35.1   ,        44.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               53.0   ,                  4570   ,
2025-02-04 19:18:27 ,         300.0   ,            101.3   ,               35.1   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               53.0   ,                  4575   ,
2025-02-04 19:18:28 ,         300.0   ,            101.3   ,               35.1   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               43.0   ,                  4571   ,
2025-02-04 19:18:29 ,         300.0   ,            101.3   ,               35.0   ,        44.5   ,            528   ,          0   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4570   ,
2025-02-04 19:18:30 ,         300.0   ,            101.3   ,               35.0   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:31 ,         300.0   ,            101.3   ,               35.0   ,        44.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:32 ,         300.0   ,            101.3   ,               35.0   ,        44.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:33 ,         300.0   ,            101.3   ,               35.0   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:34 ,         300.0   ,            101.3   ,               35.1   ,        44.5   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:18:35 ,         300.0   ,            101.3   ,               35.0   ,        44.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:18:36 ,         300.0   ,            101.3   ,               35.1   ,        44.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               37.0   ,                  4570   ,
2025-02-04 19:18:37 ,         300.0   ,            101.3   ,               34.9   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               43.0   ,                  4593   ,
2025-02-04 19:18:38 ,         300.0   ,            101.3   ,               35.0   ,        44.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4578   ,
2025-02-04 19:18:39 ,         300.0   ,            101.3   ,               35.0   ,        44.4   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4581   ,
2025-02-04 19:18:40 ,         300.0   ,            101.3   ,               34.9   ,        44.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4577   ,
2025-02-04 19:18:41 ,         300.0   ,            101.3   ,               35.0   ,        44.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4570   ,
2025-02-04 19:18:42 ,         300.0   ,            101.3   ,               34.9   ,        44.4   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4571   ,
2025-02-04 19:18:43 ,         300.0   ,            101.3   ,               34.9   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4570   ,
2025-02-04 19:18:44 ,         300.0   ,            101.3   ,               34.8   ,        44.4   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               44.0   ,                  4581   ,
2025-02-04 19:18:45 ,         300.0   ,            101.3   ,               34.9   ,        44.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4573   ,
2025-02-04 19:18:46 ,         300.0   ,            101.3   ,               34.8   ,        44.4   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:18:47 ,         300.0   ,            101.3   ,               34.7   ,        44.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:18:48 ,         300.0   ,            101.3   ,               34.8   ,        44.3   ,            528   ,          5   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4572   ,
2025-02-04 19:18:49 ,         300.0   ,            101.3   ,               34.8   ,        44.3   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4574   ,
2025-02-04 19:18:50 ,         300.0   ,            101.3   ,               34.7   ,        44.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4573   ,
2025-02-04 19:18:51 ,         300.0   ,            101.3   ,               34.7   ,        44.3   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               35.0   ,                  4572   ,
2025-02-04 19:18:52 ,         300.0   ,            101.3   ,               34.8   ,        44.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               44.0   ,                  4584   ,
2025-02-04 19:18:53 ,         300.0   ,            101.3   ,               34.6   ,        44.1   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4575   ,
2025-02-04 19:18:54 ,         300.0   ,            101.3   ,               34.6   ,        44.0   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4575   ,
2025-02-04 19:18:55 ,         300.0   ,            101.3   ,               34.6   ,        44.2   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4578   ,
2025-02-04 19:18:56 ,         300.0   ,            101.3   ,               34.5   ,        44.1   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4579   ,
2025-02-04 19:18:57 ,         300.0   ,            101.3   ,               34.5   ,        44.0   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4573   ,
2025-02-04 19:18:58 ,         300.0   ,            101.3   ,               34.4   ,        44.0   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:18:59 ,         300.0   ,            101.3   ,               34.4   ,        44.1   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4569   ,
2025-02-04 19:19:00 ,         300.0   ,            101.3   ,               34.4   ,        43.9   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4569   ,
2025-02-04 19:19:01 ,         300.0   ,            101.3   ,               34.4   ,        44.1   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4569   ,
2025-02-04 19:19:02 ,         300.0   ,            101.3   ,               34.5   ,        44.0   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4571   ,
2025-02-04 19:19:03 ,         300.0   ,            101.3   ,               34.5   ,        44.1   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4574   ,
2025-02-04 19:19:04 ,         300.0   ,            101.3   ,               34.3   ,        43.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4579   ,
2025-02-04 19:19:05 ,         300.0   ,            101.3   ,               34.3   ,        43.9   ,            528   ,          4   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4568   ,
2025-02-04 19:19:06 ,         300.0   ,            101.3   ,               34.3   ,        43.8   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4571   ,
2025-02-04 19:19:07 ,         300.0   ,            101.3   ,               34.3   ,        43.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4571   ,
2025-02-04 19:19:08 ,         300.0   ,            101.3   ,               34.2   ,        43.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4569   ,
2025-02-04 19:19:09 ,         300.0   ,            101.3   ,               34.1   ,        43.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               46.0   ,                  4582   ,
2025-02-04 19:19:10 ,         300.0   ,            101.3   ,               34.3   ,        43.8   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4574   ,
2025-02-04 19:19:11 ,         300.0   ,            101.3   ,               34.1   ,        43.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4569   ,
2025-02-04 19:19:12 ,         300.0   ,            101.3   ,               34.2   ,        43.7   ,            528   ,          3   ,                        6   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4572   ,
2025-02-04 19:19:13 ,         300.0   ,            101.3   ,               34.2   ,        43.8   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4571   ,
2025-02-04 19:19:14 ,         300.0   ,            101.3   ,               34.1   ,        43.7   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:19:15 ,         300.0   ,            101.3   ,               34.1   ,        43.7   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4570   ,
2025-02-04 19:19:16 ,         300.0   ,            101.3   ,               34.1   ,        43.6   ,            528   ,          2   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4569   ,
2025-02-04 19:19:17 ,         300.0   ,            101.3   ,               34.2   ,        43.9   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               42.0   ,                  4570   ,
2025-02-04 19:19:18 ,         300.0   ,            101.3   ,               34.1   ,        43.6   ,            528   ,          3   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               34.0   ,                  4575   ,
2025-02-04 19:19:19 ,         300.0   ,            101.3   ,               34.0   ,        43.6   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4574   ,
2025-02-04 19:19:20 ,         300.0   ,            101.3   ,               34.0   ,        43.6   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4573   ,
2025-02-04 19:19:21 ,         300.0   ,            101.3   ,               34.0   ,        43.7   ,            528   ,          4   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               33.0   ,                  4572   ,
2025-02-04 19:19:22 ,         300.0   ,            101.3   ,               34.0   ,        43.5   ,            528   ,          1   ,                        5   ,                   0   ,                    0   ,                1.0   ,                   0.0   ,                  0.0   ,               0.0   ,              16   ,        0.6180   ,               32.0   ,                  4571   ,
